City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,ekibastuz,51.6667,75.3667,295.69,65,100,3.88,KZ,1723090919
367,noumea,-22.2763,166.4572,295.93,99,100,3.66,NC,1723090920
368,gvardeysk,54.6477,21.0651,289.18,90,71,2.01,RU,1723090922
369,shakawe,-18.3667,21.85,287.3,26,0,2.23,BW,1723090923
370,meghraj,23.5,73.5,300.34,78,100,5.0,IN,1723090924
371,portland,45.5234,-122.6762,300.16,55,0,3.6,US,1723090803
372,polonnaruwa,7.9333,81.0,306.47,46,74,3.51,LK,1723090927
373,meadow lakes,61.6247,-149.6011,289.08,96,100,1.54,US,1723090928
374,mata-utu,-13.2816,-176.1745,298.97,71,100,9.96,WF,1723090929
375,leh,34.1667,77.5833,288.75,46,58,1.68,IN,1723090930
376,middlebury (village),44.0153,-73.1673,289.78,90,0,0.0,US,1723090931
377,westport,41.1415,-73.3579,292.38,87,100,4.12,US,1723090932
378,namtsy,62.7161,129.6658,295.46,37,37,1.14,RU,1723090933
379,bengkulu,-3.8004,102.2655,301.83,67,48,3.25,ID,1723090934
380,saint-denis,48.9167,2.3333,291.24,72,0,2.06,FR,1723090935
381,allonnes,47.9674,0.1581,286.17,94,0,1.03,FR,1723090936
382,cidreira,-30.1811,-50.2056,288.59,97,100,2.58,BR,1723090937
383,zelenchukskaya,43.858,41.5894,288.63,74,0,1.72,RU,1723090939
384,haiku-pauwela,20.9219,-156.3051,298.43,74,20,8.75,US,1723090940
385,saint-pourcain-sur-sioule,46.3093,3.2879,287.66,85,78,1.42,FR,1723090941
386,safi,32.1667,-8.8333,292.92,93,7,2.45,MA,1723090820
387,carutapera,-1.195,-46.02,297.44,87,84,2.46,BR,1723090944
388,al ghayzah,16.2079,52.176,298.86,85,31,1.51,YE,1723090947
389,mogocha,53.7333,119.7667,297.42,39,100,2.86,RU,1723090948
390,port-gentil,-0.7193,8.7815,296.57,85,80,4.43,GA,1723090949
391,abepura,-2.6333,140.5833,302.6,70,20,3.09,ID,1723090953
392,bechar,31.6167,-2.2167,306.33,14,0,4.63,DZ,1723090716
393,aldinga beach,-35.2793,138.4604,286.33,91,100,7.67,AU,1723090955
394,dapa,9.7594,126.0531,301.92,72,100,1.01,PH,1723090956
395,mossel bay,-34.1831,22.146,281.11,88,3,1.35,ZA,1723090957
396,xining,36.6167,101.7667,286.91,92,100,0.83,CN,1723090843
397,sarreguemines,49.0833,7.3333,290.01,82,99,1.28,FR,1723090959
398,st. john's,47.5649,-52.7093,289.7,90,0,5.66,CA,1723090748
399,tiszaujvaros,47.9333,21.0833,291.64,56,3,0.36,HU,1723090961
400,carnarvon,-24.8667,113.6333,294.28,55,3,3.39,AU,1723090963
401,udachny,66.4167,112.4,295.71,50,100,7.4,RU,1723090704
402,muli,2.9167,73.5667,299.61,83,100,6.18,MV,1723090965
403,lensk,60.7253,114.9278,300.84,34,12,3.06,RU,1723090966
404,yerofey pavlovich,53.9667,121.9667,297.11,46,100,2.66,RU,1723090967
405,shiguai,40.7058,110.2856,299.46,51,84,6.99,CN,1723090968
406,fort st. john,56.2499,-120.8529,292.09,52,20,5.14,CA,1723090969
407,sumbe,-11.2061,13.8437,292.4,91,28,2.45,AO,1723090826
408,karukh,34.4811,62.5863,302.57,12,0,4.05,AF,1723090972
409,cedar city,37.6775,-113.0619,294.3,64,0,3.6,US,1723090973
410,kaa-khem,51.6833,94.7333,297.24,35,61,1.9,RU,1723090727
411,luwuk,-0.9516,122.7875,299.84,77,88,3.52,ID,1723090976
412,puerto carreno,6.189,-67.4859,296.35,97,100,2.74,CO,1723090977
413,bardai,11.65,7.2333,294.02,96,99,4.77,NG,1723090978
414,okhotsk,59.3833,143.3,291.92,65,9,1.42,RU,1723090731
415,qui nhon,13.7667,109.2333,307.84,50,21,1.26,VN,1723090980
416,ust'-kut,56.7938,105.7672,292.01,83,94,3.78,RU,1723090981
417,freeport,40.6576,-73.5832,293.29,89,100,3.09,US,1723090931
418,acajutla,13.5928,-89.8275,300.09,82,100,2.22,SV,1723090983
419,yatou,37.15,122.3833,301.71,62,99,1.98,CN,1723090984
420,al kharj,24.155,47.3346,305.47,10,28,2.79,SA,1723090985
421,trimbak,19.9333,73.55,296.03,87,100,4.5,IN,1723090987
422,san julian,21.0167,-102.1667,292.32,58,91,1.66,MX,1723090988
423,kontiolahti,62.7602,29.8471,287.12,88,0,1.54,FI,1723090989
424,yuzhno-kurilsk,44.0306,145.8556,291.55,99,100,2.38,RU,1723090990
425,kybartai,54.6386,22.7632,288.32,88,49,1.88,LT,1723090991
426,paracuru,-3.41,-39.0306,299.88,83,32,6.28,BR,1723090992
427,bonny,4.4522,7.1681,297.92,84,100,4.15,NG,1723090993
428,aromashevo,56.8602,68.6375,287.07,65,90,3.54,RU,1723090994
429,santa elena de uairen,4.6167,-61.1333,292.41,92,40,0.41,VE,1723090995
430,papao,-17.75,-149.55,299.97,78,0,7.39,PF,1723090997
431,nadym,65.5333,72.5167,285.29,62,90,5.62,RU,1723090998
432,inarajan village,13.2736,144.7484,301.92,87,96,2.51,GU,1723090999
433,wynyard,-41.0,145.7167,285.45,77,100,6.6,AU,1723091000
434,aykhal,66.0,111.5,296.39,47,87,8.22,RU,1723091001
435,siwa oasis,29.2041,25.5195,301.39,51,0,2.47,EG,1723091002
436,hammerfest,70.6634,23.6821,292.4,48,5,4.63,NO,1723091003
437,remire-montjoly,4.9167,-52.2667,299.17,94,40,1.03,GF,1723091004
438,khorixas,-20.3667,14.9667,287.41,40,0,0.18,NA,1723091005
439,omiya,36.55,140.4167,305.19,59,73,2.78,JP,1723091006
440,crane,31.3974,-102.3501,306.87,21,7,2.5,US,1723091008
441,minas de marcona,-15.2119,-75.1103,282.67,91,88,6.39,PE,1723091009
442,tofol,5.3248,163.0078,302.23,71,56,4.57,FM,1723091010
443,igrim,63.1906,64.4162,287.47,59,4,1.98,RU,1723091011
444,kota kinabalu,5.9749,116.0724,305.14,74,20,2.06,MY,1723090885
445,kargasok,59.0556,80.8572,287.88,70,97,1.97,RU,1723091013
446,prince rupert,54.3161,-130.3201,287.98,98,20,1.54,CA,1723091014
447,novouzensk,50.4592,48.1431,296.89,52,10,0.79,RU,1723090742
448,sinabang,2.4803,96.3801,300.23,79,100,0.43,ID,1723091016
449,wedi,-7.7431,110.5794,303.19,56,45,4.26,ID,1723091017
450,saguenay,48.4168,-71.0657,288.2,81,75,2.57,CA,1723090912
451,segezha,63.7415,34.3222,285.04,70,24,2.25,RU,1723091020
452,armagh,54.35,-6.6667,287.45,96,84,1.79,GB,1723091021
453,new norfolk,-42.7826,147.0587,288.1,56,100,4.01,AU,1723091022
454,kigoma,-4.8769,29.6267,291.48,68,20,1.03,TZ,1723091023
455,christchurch,-43.5333,172.6333,282.26,89,75,7.72,NZ,1723091024
456,san patricio,28.017,-97.5169,303.09,65,0,5.6,US,1723091025
457,tsengel,49.4783,100.8894,293.88,46,90,0.83,MN,1723091026
458,maragogi,-9.0122,-35.2225,296.15,81,61,3.6,BR,1723091027
459,tinajo,29.0788,-13.7081,295.64,73,100,6.69,ES,1723091028
460,stans,46.9585,8.366,292.0,92,75,1.54,CH,1723091029
461,kill devil hills,36.0307,-75.676,298.16,97,75,4.63,US,1723090952
462,siuna,13.7332,-84.7773,296.14,97,100,1.63,NI,1723091031
463,scarborough,54.2797,-0.4044,287.4,88,42,2.24,GB,1723090879
464,ola,59.5833,151.2833,287.44,79,44,3.67,RU,1723090824
465,ar ruways,24.1103,52.7306,307.68,48,68,0.92,AE,1723090746
466,nabire,-3.3667,135.4833,302.86,66,71,2.33,ID,1723091036
467,aksu,41.1231,80.2644,301.43,34,0,1.59,CN,1723091037
468,hilo,19.7297,-155.09,300.53,81,0,4.12,US,1723091038
469,swan hill,-35.3378,143.5544,290.71,39,99,6.7,AU,1723091039
470,bensekrane,35.0747,-1.2243,297.14,79,93,1.64,DZ,1723091040
471,kimbe,-5.5502,150.1429,301.83,76,95,1.84,PG,1723091041
472,bontang,0.1333,117.5,300.7,77,86,3.12,ID,1723091042
473,can giuoc,10.6167,106.6667,306.53,60,44,2.99,VN,1723090752
474,shendi,16.6915,33.4341,301.61,67,97,2.66,SD,1723091045
475,huntsville,34.7304,-86.5861,299.18,86,100,5.66,US,1723090962
476,kapsan-up,41.0903,128.2933,294.59,74,100,0.41,KP,1723091047
477,novyy urgal,51.0736,132.5642,303.36,38,8,0.62,RU,1723090826
478,volovets,48.7109,23.1851,287.39,87,7,1.25,UA,1723091049
479,vershino-darasunskiy,52.35,115.5167,297.96,32,90,1.62,RU,1723091050
480,ust'-ilimsk,58.0006,102.6619,289.15,97,100,2.95,RU,1723091051
481,leava,-14.3,-178.1667,298.56,66,75,9.4,WF,1723091052
482,selfoss,63.9331,-20.9971,282.06,94,5,1.69,IS,1723091053
483,impfondo,1.6381,18.0667,296.32,71,98,1.6,CG,1723091054
484,rio de janeiro,-22.9028,-43.2075,297.13,64,0,2.57,BR,1723091055
485,chonchi,-42.6128,-73.8092,275.99,97,20,0.53,CL,1723091056
486,cao bang,22.6667,106.25,304.35,71,23,2.6,VN,1723091058
487,kununurra,-15.7667,128.7333,306.14,22,2,4.63,AU,1723091059
488,abilene,32.4487,-99.7331,305.08,37,0,2.24,US,1723091060
489,sulphur springs,33.1385,-95.6011,303.19,58,0,3.09,US,1723091061
490,bayanaul,50.7889,75.6956,294.89,63,84,3.38,KZ,1723091062
491,puerto el triunfo,13.2833,-88.55,299.89,82,100,0.6,SV,1723091063
492,macapa,0.0389,-51.0664,301.14,89,75,1.54,BR,1723090765
493,recreo,-29.2818,-65.061,283.17,28,77,6.62,AR,1723091065
494,puerto armuelles,8.2833,-82.8667,297.09,89,100,2.24,PA,1723091066
495,bangassou,4.7413,22.8184,291.48,97,100,1.09,CF,1723091067
496,turkestan,43.3333,68.25,311.19,14,0,3.76,KZ,1723091068
497,puerto aysen,-45.4,-72.7,272.83,97,69,1.34,CL,1723091070
498,pimentel,-6.8367,-79.9342,289.31,82,0,5.66,PE,1723091071
499,pionerskiy,54.9508,20.2275,289.06,85,83,4.18,RU,1723091072
500,geneina,13.45,22.45,294.28,94,100,4.04,SD,1723091073
501,albardon,-31.4372,-68.5256,278.18,62,89,8.43,AR,1723091074
502,embi,48.8264,58.1442,300.88,41,93,5.51,KZ,1723091075
503,nantucket,41.2835,-70.0995,290.36,90,0,3.09,US,1723091076
504,pangody,65.85,74.4859,284.37,66,99,4.77,RU,1723091078
505,sorong,-0.8833,131.25,302.7,68,64,5.57,ID,1723091080
506,muroto-misakicho,33.2833,134.15,302.08,73,1,3.09,JP,1723091081
507,walvis bay,-22.9575,14.5053,284.87,93,0,3.09,NA,1723091082
508,erenhot,43.6475,111.9767,305.96,23,58,5.12,CN,1723091083
509,hadibu,12.65,54.0333,298.94,84,55,8.56,YE,1723091085
510,malango,-2.9627,119.9001,300.29,58,38,2.11,ID,1723091086
511,fortaleza,-3.7227,-38.5247,299.94,78,75,5.14,BR,1723090514
512,la gi,10.6667,107.7833,303.59,69,17,4.64,VN,1723091088
513,ta`u,-14.2336,-169.5144,298.29,76,84,9.95,AS,1723091089
514,port-vila,-17.7338,168.3219,296.93,73,100,5.14,VU,1723091092
515,colonia menno,-22.3667,-59.8167,287.52,82,100,5.92,PY,1723091093
516,thunder bay,48.4001,-89.3168,290.14,94,100,2.57,CA,1723091066
517,khorinsk,52.1657,109.7726,298.1,45,2,2.33,RU,1723091095
518,calama,-22.4667,-68.9333,273.42,18,0,8.23,CL,1723091096
519,ajaccio,42.0,8.9167,295.76,74,0,2.6,FR,1723090884
520,wewak,-3.5534,143.6268,301.98,74,74,3.95,PG,1723091098
521,nikolayevsk,50.0282,45.4595,297.35,48,61,1.49,RU,1723091099
522,kruisfontein,-34.0033,24.7314,282.13,84,0,2.88,ZA,1723091100
523,katabu,-4.9333,122.5167,304.4,51,32,4.27,ID,1723091101
524,sao gabriel da cachoeira,-0.1303,-67.0892,297.82,82,58,0.5,BR,1723091102
525,astara,38.5,48.6667,297.14,53,0,0.55,AZ,1723091104
526,mohr,54.3528,9.7167,287.23,94,75,1.54,DE,1723091105
527,rosarito,32.3333,-117.0333,295.67,78,28,0.38,MX,1723091106
528,aripuana,-9.1667,-60.6333,295.94,49,7,0.68,BR,1723091107
529,fortuna,40.5982,-124.1573,287.55,93,100,0.0,US,1723091108
530,dayrut,27.556,30.8076,302.28,41,0,3.82,EG,1723091109
531,hermosillo,29.0667,-110.9667,307.1,48,40,5.14,MX,1723090924
532,tabou,4.423,-7.3528,296.52,80,100,3.49,CI,1723091111
533,nagqu,31.5,92.0,283.13,74,100,1.59,CN,1723091112
534,itupiranga,-5.1347,-49.3267,296.33,49,0,1.29,BR,1723091113
535,neftcala,39.3742,49.2472,301.24,60,21,0.31,AZ,1723091115
536,ouesso,1.6136,16.0517,296.74,74,100,2.02,CG,1723091116
537,mwene-ditu,-7.0,23.45,292.13,26,65,2.39,CD,1723091117
538,holualoa,19.6228,-155.9522,299.06,87,75,3.6,US,1723091118
539,oranjemund,-28.55,16.4333,283.34,86,0,2.98,NA,1723091119
540,waddan,29.1614,16.139,302.63,27,5,4.52,LY,1723091120
541,talara,-4.5772,-81.2719,291.23,79,3,8.62,PE,1723091121
542,victorica,-36.2151,-65.4359,277.42,79,100,8.86,AR,1723091122
543,jackson,42.4165,-122.8345,301.08,24,100,2.57,US,1723091123
544,illapel,-31.6308,-71.1653,278.27,94,54,0.83,CL,1723091124
545,dogubayazit,39.5469,44.0842,294.19,55,0,1.52,TR,1723091125
546,sadjoavato,-12.6334,49.349,294.31,62,11,4.53,MG,1723091127
547,karlskrona,56.1616,15.5866,290.4,89,86,3.8,SE,1723091128
548,aitape,-3.1374,142.3475,301.94,78,75,4.18,PG,1723091129
549,salinas,36.6777,-121.6555,292.44,94,100,2.06,US,1723090901
550,qarazhal,48.0078,70.7903,304.99,25,4,4.05,KZ,1723091131
551,sao joao da barra,-21.6403,-41.0511,294.77,82,0,6.45,BR,1723091132
552,al bawiti,28.3492,28.8659,300.14,45,0,2.96,EG,1723091133
553,piacabucu,-10.4056,-36.4344,295.56,85,43,1.42,BR,1723091134
554,ancud,-41.8697,-73.8203,277.36,89,5,1.62,CL,1723091135
555,broome,42.2506,-75.833,291.59,87,100,3.09,US,1723091136
556,itamaraca,-7.7478,-34.8256,298.18,70,96,4.07,BR,1723091137
557,aurora,39.7294,-104.8319,296.08,55,40,5.66,US,1723090853
558,jinchang,38.4953,102.1739,298.96,42,100,5.77,CN,1723091140
559,treinta y tres,-33.2333,-54.3833,280.31,83,50,3.64,UY,1723090988
560,saint-philippe,-21.3585,55.7679,294.92,80,26,2.68,RE,1723091142
561,machiques,10.0644,-72.545,297.81,86,100,1.61,VE,1723091143
562,yura,-16.2522,-71.6797,283.89,11,0,2.64,PE,1723091144
563,lhokseumawe,5.1801,97.1507,303.3,66,39,2.19,ID,1723091145
564,powell,40.1578,-83.0752,295.15,90,75,2.06,US,1723091146
565,strzyzow,49.8707,21.7941,290.16,78,4,1.49,PL,1723091147
566,north platte,41.1239,-100.7654,293.77,93,40,4.63,US,1723091148
567,aroma,15.8167,36.1333,299.18,74,58,3.85,SD,1723091149
568,mpulungu,-8.7623,31.1141,293.27,46,84,3.61,ZM,1723091150
569,suntar,62.1444,117.6319,296.98,32,30,2.34,RU,1723091152
570,sommerda,51.15,11.1,292.05,96,59,2.09,DE,1723091153
571,beaufort west,-32.3567,22.583,284.03,33,0,2.47,ZA,1723091154
572,tsiombe,-25.3,45.4833,291.68,92,4,2.86,MG,1723091155
573,plastun,44.7561,136.2939,300.22,64,44,2.46,RU,1723091156
574,chui,-33.6971,-53.4616,281.63,81,68,2.77,UY,1723091157
575,camayenne,9.535,-13.6878,298.2,94,75,0.0,GN,1723091158
576,pasuquin,18.3328,120.6177,299.12,100,100,5.66,PH,1723091159
577,sangmelima,2.9333,11.9833,291.84,96,100,1.92,CM,1723091160
578,karwar,14.8,74.1333,299.8,79,100,1.0,IN,1723091161
579,ardakan,32.31,54.0175,309.57,10,12,2.02,IR,1723091163
580,fisterra,42.9049,-9.2629,292.05,82,9,8.69,ES,1723091164
581,dawei,14.0833,98.2,302.77,70,94,1.39,MM,1723091165
582,amga,60.8953,131.9608,294.69,40,1,1.28,RU,1723091166
583,saudarkrokur,65.7461,-19.6394,280.58,90,100,1.61,IS,1723091167
584,caleta de carquin,-11.0925,-77.6267,289.58,87,44,3.05,PE,1723091168
585,novo cruzeiro,-17.4681,-41.8753,289.81,86,75,0.69,BR,1723091169
